Sigla ICAO Empresa Aérea;Empresa Aérea;Número Voo;Código DI;Código Tipo Linha;Modelo Equipamento;Número de Assentos;Sigla ICAO Aeroporto Origem;Descrição Aeroporto Origem;Partida Prevista;Partida Real;Sigla ICAO Aeroporto Destino;Descrição Aeroporto Destino;Chegada Prevista;Chegada Real;Situação Voo;Justificativa;Referência;Situação Partida;Situação Chegada
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;30/11/2022 12:50;30/11/2022 12:38;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;30/11/2022 13:45;30/11/2022 13:31;REALIZADO;;30/11/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;01/12/2022 13:20;01/12/2022 13:17;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;01/12/2022 14:15;01/12/2022 14:03;REALIZADO;;01/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;02/12/2022 12:50;02/12/2022 13:08;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;02/12/2022 13:45;02/12/2022 14:05;REALIZADO;;02/12/2022 00:00:00;Pontual;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;04/12/2022 12:50;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;04/12/2022 13:45;;CANCELADO;;04/12/2022 00:00:00;;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;05/12/2022 12:50;05/12/2022 12:54;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;05/12/2022 13:45;05/12/2022 13:45;REALIZADO;;05/12/2022 00:00:00;Pontual;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;06/12/2022 13:20;06/12/2022 13:22;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;06/12/2022 14:15;06/12/2022 14:18;REALIZADO;;06/12/2022 00:00:00;Pontual;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;07/12/2022 12:50;07/12/2022 12:44;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;07/12/2022 13:45;07/12/2022 13:37;REALIZADO;;07/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;08/12/2022 13:20;08/12/2022 13:14;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;08/12/2022 14:15;08/12/2022 14:05;REALIZADO;;08/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;09/12/2022 12:50;09/12/2022 12:57;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;09/12/2022 13:45;09/12/2022 13:51;REALIZADO;;09/12/2022 00:00:00;Pontual;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;11/12/2022 12:50;11/12/2022 12:43;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;11/12/2022 13:45;11/12/2022 13:41;REALIZADO;;11/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;12/12/2022 12:50;12/12/2022 12:44;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;12/12/2022 13:45;12/12/2022 13:46;REALIZADO;;12/12/2022 00:00:00;Antecipado;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;13/12/2022 13:20;13/12/2022 13:13;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;13/12/2022 14:15;13/12/2022 14:11;REALIZADO;;13/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;14/12/2022 12:50;14/12/2022 12:44;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;14/12/2022 13:45;14/12/2022 13:35;REALIZADO;;14/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;15/12/2022 13:20;15/12/2022 13:14;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;15/12/2022 14:15;15/12/2022 14:06;REALIZADO;;15/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;16/12/2022 12:50;16/12/2022 13:31;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;16/12/2022 13:45;16/12/2022 14:24;REALIZADO;;16/12/2022 00:00:00;Atraso 30-60;Atraso 30-60
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;9350;2;N;E195;0;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;16/12/2022 22:35;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;16/12/2022 23:28;REALIZADO;;16/12/2022 00:00:00;;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;18/12/2022 12:50;18/12/2022 13:01;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;18/12/2022 13:45;18/12/2022 13:55;REALIZADO;;18/12/2022 00:00:00;Pontual;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;19/12/2022 12:50;19/12/2022 12:50;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;19/12/2022 13:45;19/12/2022 13:44;REALIZADO;;19/12/2022 00:00:00;Pontual;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;20/12/2022 13:20;20/12/2022 13:18;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;20/12/2022 14:15;20/12/2022 14:08;REALIZADO;;20/12/2022 00:00:00;Antecipado;Antecipado
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;21/12/2022 12:50;21/12/2022 12:53;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;21/12/2022 13:45;21/12/2022 13:48;REALIZADO;;21/12/2022 00:00:00;Pontual;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;22/12/2022 13:20;22/12/2022 13:31;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;22/12/2022 14:15;22/12/2022 14:21;REALIZADO;;22/12/2022 00:00:00;Pontual;Pontual
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;4468;0;N;E195;118;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;23/12/2022 12:50;23/12/2022 12:53;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;23/12/2022 13:45;23/12/2022 13:44;REALIZADO;;23/12/2022 00:00:00;Pontual;Antecipado
